<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQCOMP,D,20070216,000000,2.491.4800000,2.497.9200000,2.482.6600000,2.496.3100000,850.100.100
NASDAQCOMP,D,20070220,000000,2.491.7500000,2.514.2200000,2.479.9200000,2.513.0400000,945.337.470
NASDAQCOMP,D,20070221,000000,2.503.5400000,2.518.4200000,2.500.9600000,2.518.4200000,850.019.070
NASDAQCOMP,D,20070222,000000,2.523.3600000,2.531.4200000,2.509.0600000,2.524.9400000,846.067.710
NASDAQCOMP,D,20070223,000000,2.522.5300000,2.522.8400000,2.506.9500000,2.515.1000000,849.578.750
NASDAQCOMP,D,20070226,000000,2.525.0400000,2.525.9800000,2.492.5400000,2.504.5200000,833.308.030
NASDAQCOMP,D,20070227,000000,2.468.7400000,2.470.9200000,2.402.3600000,2.407.8600000,1.375.840.770
NASDAQCOMP,D,20070228,000000,2.411.8900000,2.431.8600000,2.395.3500000,2.416.1500000,1.184.720.130
NASDAQCOMP,D,20070301,000000,2.377.1800000,2.419.1500000,2.359.4400000,2.404.2100000,1.255.583.100
NASDAQCOMP,D,20070302,000000,2.389.8600000,2.401.2600000,2.368.0000000,2.368.0000000,1.089.607.940
NASDAQCOMP,D,20070305,000000,2.368.0000000,2.377.8400000,2.340.4000000,2.340.6800000,1.029.406.780
NASDAQCOMP,D,20070306,000000,2.363.1500000,2.390.1400000,2.361.2700000,2.385.1400000,966.541.950
NASDAQCOMP,D,20070307,000000,2.382.6500000,2.388.7800000,2.371.9200000,2.374.6400000,867.899.070
NASDAQCOMP,D,20070308,000000,2.396.5500000,2.402.2000000,2.382.0000000,2.387.7300000,893.609.470
NASDAQCOMP,D,20070309,000000,2.403.1300000,2.404.8000000,2.375.5700000,2.387.5500000,837.336.580
NASDAQCOMP,D,20070312,000000,2.385.1400000,2.404.0200000,2.384.3900000,2.402.2900000,762.516.290
NASDAQCOMP,D,20070313,000000,2.388.8600000,2.395.9800000,2.350.5700000,2.350.5700000,1.040.690.050
NASDAQCOMP,D,20070314,000000,2.350.9400000,2.371.7400000,2.331.5700000,2.371.7400000,1.071.817.220
NASDAQCOMP,D,20070315,000000,2.371.0200000,2.382.6200000,2.367.7400000,2.378.7000000,786.908.540
NASDAQCOMP,D,20070316,000000,2.376.8200000,2.385.3200000,2.364.3600000,2.372.6600000,1.067.550.530
NASDAQCOMP,D,20070319,000000,2.384.6600000,2.399.8000000,2.381.5500000,2.394.4100000,786.526.140
NASDAQCOMP,D,20070320,000000,2.394.8200000,2.412.6400000,2.393.1900000,2.408.2100000,824.155.200
