<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
JPYCB,D,20190427,000000,0.5795110,0.5795110,0.5795110,0.5795110,0
JPYCB,D,20190430,000000,0.5789230,0.5789230,0.5789230,0.5789230,0
JPYCB,D,20190501,000000,0.5805910,0.5805910,0.5805910,0.5805910,0
JPYCB,D,20190507,000000,0.5901190,0.5901190,0.5901190,0.5901190,0
JPYCB,D,20190508,000000,0.5893690,0.5893690,0.5893690,0.5893690,0
JPYCB,D,20190509,000000,0.5922080,0.5922080,0.5922080,0.5922080,0
JPYCB,D,20190514,000000,0.5970030,0.5970030,0.5970030,0.5970030,0
JPYCB,D,20190515,000000,0.5956680,0.5956680,0.5956680,0.5956680,0
JPYCB,D,20190516,000000,0.5921190,0.5921190,0.5921190,0.5921190,0
JPYCB,D,20190517,000000,0.5895060,0.5895060,0.5895060,0.5895060,0
JPYCB,D,20190518,000000,0.5894720,0.5894720,0.5894720,0.5894720,0
JPYCB,D,20190521,000000,0.5855960,0.5855960,0.5855960,0.5855960,0
JPYCB,D,20190522,000000,0.5859830,0.5859830,0.5859830,0.5859830,0
JPYCB,D,20190523,000000,0.5832900,0.5832900,0.5832900,0.5832900,0
JPYCB,D,20190524,000000,0.5851410,0.5851410,0.5851410,0.5851410,0
JPYCB,D,20190525,000000,0.5899160,0.5899160,0.5899160,0.5899160,0
JPYCB,D,20190528,000000,0.5885210,0.5885210,0.5885210,0.5885210,0
JPYCB,D,20190529,000000,0.5905060,0.5905060,0.5905060,0.5905060,0
JPYCB,D,20190530,000000,0.5941000,0.5941000,0.5941000,0.5941000,0
JPYCB,D,20190531,000000,0.5929210,0.5929210,0.5929210,0.5929210,0
JPYCB,D,20190601,000000,0.6007570,0.6007570,0.6007570,0.6007570,0
JPYCB,D,20190604,000000,0.6056140,0.6056140,0.6056140,0.6056140,0
JPYCB,D,20190605,000000,0.6030950,0.6030950,0.6030950,0.6030950,0
JPYCB,D,20190606,000000,0.6015820,0.6015820,0.6015820,0.6015820,0
JPYCB,D,20190607,000000,0.6028180,0.6028180,0.6028180,0.6028180,0
JPYCB,D,20190608,000000,0.5994700,0.5994700,0.5994700,0.5994700,0
JPYCB,D,20190611,000000,0.5963630,0.5963630,0.5963630,0.5963630,0
JPYCB,D,20190612,000000,0.5938770,0.5938770,0.5938770,0.5938770,0
JPYCB,D,20190614,000000,0.5964510,0.5964510,0.5964510,0.5964510,0
JPYCB,D,20190615,000000,0.5954130,0.5954130,0.5954130,0.5954130,0
