<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20040402,000000,192.5000000,192.5000000,188.0000000,191.0100000,19196
MTSS,D,20040405,000000,193.0000000,195.9700000,189.2000000,191.0000000,24593
MTSS,D,20040406,000000,193.0000000,198.5000000,191.0000000,191.2100000,31970
MTSS,D,20040407,000000,191.3000000,195.0000000,189.0000000,190.5000000,21665
MTSS,D,20040408,000000,189.5000000,192.6300000,185.0000000,192.6300000,51733
MTSS,D,20040409,000000,192.8700000,194.0000000,174.0000000,191.8100000,16645
MTSS,D,20040412,000000,191.5000000,196.9900000,191.5000000,196.9900000,9929
MTSS,D,20040413,000000,196.0000000,196.0000000,188.1000000,190.0000000,16566
MTSS,D,20040414,000000,190.0000000,191.9800000,185.0000000,186.9800000,19364
MTSS,D,20040415,000000,185.0000000,187.0000000,180.5000000,186.5000000,18361
MTSS,D,20040416,000000,187.0000000,190.0000000,184.0000000,186.0000000,7277
MTSS,D,20040419,000000,185.0000000,189.0000000,184.6000000,189.0000000,9559
MTSS,D,20040420,000000,189.0000000,191.5000000,189.0000000,189.0000000,3862
MTSS,D,20040421,000000,188.0000000,188.0000000,180.0000000,185.0000000,22100
MTSS,D,20040422,000000,184.9700000,187.0000000,177.5000000,177.5000000,14954
MTSS,D,20040423,000000,177.5000000,185.0000000,177.5000000,182.0100000,3959
MTSS,D,20040426,000000,183.9900000,185.0000000,179.0000000,179.0000000,63448
MTSS,D,20040427,000000,178.0000000,179.9000000,171.0000000,176.0000000,45672
MTSS,D,20040428,000000,176.0000000,178.0000000,171.0200000,172.9900000,33633
MTSS,D,20040429,000000,173.9900000,177.0000000,161.0000000,166.5000000,11383
MTSS,D,20040430,000000,161.2500000,167.0000000,160.0000000,167.0000000,3758
MTSS,D,20040505,000000,169.0000000,186.9900000,165.5000000,170.0000000,15748
MTSS,D,20040506,000000,170.2000000,170.2000000,161.5000000,163.9900000,16537
MTSS,D,20040507,000000,161.3000000,161.3000000,150.0000000,155.0500000,16389
MTSS,D,20040511,000000,150.0000000,154.5000000,145.0000000,154.0000000,7546
MTSS,D,20040512,000000,155.0000000,160.9900000,155.0000000,159.4000000,23062
MTSS,D,20040513,000000,159.4000000,165.0000000,155.0100000,160.0000000,12209
MTSS,D,20040514,000000,162.0000000,164.0000000,158.3000000,160.0000000,9469
MTSS,D,20040517,000000,160.0000000,170.0000000,160.0000000,163.9800000,40010
MTSS,D,20040518,000000,164.0000000,168.0000000,163.0000000,165.5000000,7896
MTSS,D,20040519,000000,169.9500000,174.0000000,168.1000000,173.0000000,19254
MTSS,D,20040520,000000,172.0000000,174.9900000,167.8100000,169.4900000,17020
MTSS,D,20040521,000000,168.0000000,170.4400000,167.0100000,168.0000000,15987
MTSS,D,20040524,000000,172.5000000,177.0000000,171.1000000,176.0000000,9482
MTSS,D,20040525,000000,175.0000000,175.0000000,168.0000000,170.0000000,16769
MTSS,D,20040526,000000,174.1100000,179.5000000,174.1100000,178.0000000,38654
MTSS,D,20040527,000000,179.5000000,179.5000000,172.7000000,175.0000000,10581
MTSS,D,20040528,000000,172.5100000,175.0000000,169.0000000,169.0000000,7441
MTSS,D,20040531,000000,168.0000000,170.5200000,163.0000000,170.0000000,2931
MTSS,D,20040601,000000,169.0000000,169.0000000,166.0000000,168.5000000,5371
MTSS,D,20040602,000000,168.9000000,175.0000000,168.9000000,175.0000000,1883
MTSS,D,20040603,000000,175.0000000,179.0000000,170.0000000,171.0000000,30695
MTSS,D,20040604,000000,169.0000000,170.5000000,166.0300000,168.0000000,15758
MTSS,D,20040607,000000,173.0000000,174.5000000,168.9000000,174.5000000,15259
MTSS,D,20040608,000000,174.7000000,177.0000000,174.7000000,177.0000000,11237
MTSS,D,20040609,000000,175.0100000,178.8900000,169.5000000,170.0000000,13473
MTSS,D,20040610,000000,168.1000000,170.9000000,166.1000000,167.9000000,12449
MTSS,D,20040611,000000,168.5000000,170.5000000,168.0000000,168.5000000,13964
MTSS,D,20040615,000000,169.1100000,169.1100000,162.6500000,164.9900000,6661
MTSS,D,20040616,000000,169.0000000,169.0000000,161.0000000,165.0100000,64831
MTSS,D,20040617,000000,166.5000000,174.1000000,165.2000000,174.1000000,12044
MTSS,D,20040618,000000,176.0500000,179.9900000,175.0000000,179.0000000,57004
MTSS,D,20040621,000000,179.7000000,183.0000000,177.0000000,178.0100000,24723
MTSS,D,20040622,000000,177.1000000,180.0000000,175.0100000,177.0000000,6841
MTSS,D,20040623,000000,176.9500000,178.5000000,175.5000000,176.5000000,3549
MTSS,D,20040624,000000,176.6000000,180.9900000,176.6000000,180.0000000,6088
MTSS,D,20040625,000000,180.0000000,180.9900000,177.6000000,180.0000000,8205
MTSS,D,20040628,000000,182.0000000,182.0000000,176.8000000,180.0000000,6611
MTSS,D,20040629,000000,175.0000000,178.8900000,175.0000000,175.0000000,3926
MTSS,D,20040630,000000,175.7000000,179.9000000,173.2000000,179.9000000,9150
MTSS,D,20040701,000000,179.4000000,182.7000000,170.0000000,175.0000000,37697
MTSS,D,20040702,000000,172.9000000,172.9000000,170.0000000,172.5000000,12100
MTSS,D,20040705,000000,173.0000000,174.9800000,171.0000000,172.5000000,1929
MTSS,D,20040706,000000,174.9900000,174.9900000,170.0000000,172.0000000,3827
MTSS,D,20040707,000000,170.0800000,174.8900000,170.0000000,170.1000000,50743
MTSS,D,20040708,000000,173.9900000,173.9900000,171.0000000,172.0000000,1395
MTSS,D,20040709,000000,169.5000000,169.5000000,166.0300000,167.9700000,6245
MTSS,D,20040712,000000,170.0000000,170.0000000,166.5000000,167.0000000,2084
MTSS,D,20040713,000000,170.9800000,172.0000000,170.0000000,170.1800000,14231
MTSS,D,20040714,000000,170.0100000,173.6000000,170.0000000,172.9500000,1134
MTSS,D,20040715,000000,172.0000000,173.8000000,171.0100000,172.0000000,38892
MTSS,D,20040716,000000,171.0000000,173.0000000,171.0000000,173.0000000,21217
MTSS,D,20040719,000000,175.0000000,176.0000000,172.2000000,174.0000000,37988
MTSS,D,20040720,000000,174.0000000,175.0000000,170.0000000,171.0000000,12029
MTSS,D,20040721,000000,173.0000000,173.0000000,170.0000000,170.0000000,12608
MTSS,D,20040722,000000,170.0000000,172.0000000,167.0000000,167.0000000,6447
MTSS,D,20040723,000000,169.2000000,169.2000000,161.8000000,163.0000000,114924
MTSS,D,20040726,000000,167.0000000,167.0000000,161.2000000,162.0000000,32186
MTSS,D,20040727,000000,162.9900000,164.0400000,162.0000000,164.0000000,18146
MTSS,D,20040728,000000,167.0000000,167.9900000,160.0000000,160.0000000,11173
MTSS,D,20040729,000000,165.0000000,167.0000000,162.0000000,165.0000000,4220
MTSS,D,20040730,000000,165.3000000,168.0000000,165.3000000,165.6100000,2208
MTSS,D,20040802,000000,169.0000000,169.9000000,165.1200000,169.0000000,3483
MTSS,D,20040803,000000,169.0000000,172.0200000,167.0000000,168.5000000,31998
MTSS,D,20040804,000000,172.9900000,174.0000000,170.0000000,171.0000000,6948
MTSS,D,20040805,000000,174.0000000,174.0000000,170.0100000,172.5000000,22947
MTSS,D,20040806,000000,170.0000000,172.8900000,170.0000000,171.0000000,10007
MTSS,D,20040809,000000,172.0000000,177.0000000,172.0000000,176.9000000,31933
MTSS,D,20040810,000000,170.1500000,175.9900000,170.1500000,175.4000000,852
MTSS,D,20040811,000000,176.0000000,176.0000000,173.2000000,173.2000000,996
MTSS,D,20040812,000000,171.9800000,173.9900000,171.0000000,172.0000000,27525
MTSS,D,20040813,000000,172.9800000,176.0000000,171.5000000,176.0000000,24467
MTSS,D,20040816,000000,175.8500000,178.0000000,174.9000000,177.0000000,12352
MTSS,D,20040817,000000,179.8000000,185.0000000,179.0000000,184.9000000,58162
MTSS,D,20040818,000000,184.0000000,184.0000000,180.0000000,180.0000000,34798
MTSS,D,20040819,000000,180.0000000,183.0000000,180.0000000,181.9900000,2786
MTSS,D,20040820,000000,178.9600000,182.7000000,177.0000000,180.0000000,15979
MTSS,D,20040823,000000,178.1100000,184.0000000,170.0000000,180.0000000,6501
MTSS,D,20040824,000000,181.0000000,182.9000000,180.1500000,180.1500000,40973
MTSS,D,20040825,000000,181.9800000,181.9800000,180.0000000,181.9400000,2894
